organization,year,pubs,trailingpubs,rank,rank_unique
"Mississippi, U. of - Oxford",1996,0,0,171,357
"Mississippi, U. of - Oxford",1997,0,0,180,437
"Mississippi, U. of - Oxford",1998,0,0,194,208
"Mississippi, U. of - Oxford",1999,0,0,202,396
"Mississippi, U. of - Oxford",2000,0,0,203,209
"Mississippi, U. of - Oxford",2001,0,0,191,593
"Mississippi, U. of - Oxford",2002,0,0,187,554
"Mississippi, U. of - Oxford",2003,0,0,193,347
"Mississippi, U. of - Oxford",2004,1,1,122,155
"Mississippi, U. of - Oxford",2005,0,1,133,173
"Mississippi, U. of - Oxford",2006,1,2,97,125
"Mississippi, U. of - Oxford",2007,0,1,134,149
"Mississippi, U. of - Oxford",2008,0,1,149,234
"Mississippi, U. of - Oxford",2009,1,1,169,284
"Mississippi, U. of - Oxford",2010,1,2,132,141
"Mississippi, U. of - Oxford",2011,0,2,140,145
"Mississippi, U. of - Oxford",2012,0,1,183,259
"Mississippi, U. of - Oxford",2013,0,0,302,401
"Mississippi, U. of - Oxford",2014,0,0,298,611
"Mississippi, U. of - Oxford",2015,0,0,306,541
"Mississippi, U. of - Oxford",2016,0,0,325,373
"Mississippi, U. of - Oxford",2017,0,0,344,572
"Mississippi, U. of - Oxford",2018,0,0,360,463
"Missouri, U. of - Columbia",1990,0,0,99,527
"Missouri, U. of - Columbia",1991,1,1,65,114
"Missouri, U. of - Columbia",1992,0,1,88,146
"Missouri, U. of - Columbia",1993,0,1,81,81
"Missouri, U. of - Columbia",1994,0,0,164,305
"Missouri, U. of - Columbia",1995,1,1,87,101
"Missouri, U. of - Columbia",1996,0,1,87,134
"Missouri, U. of - Columbia",1997,1,2,67,67
"Missouri, U. of - Columbia",1998,1,2,65,103
"Missouri, U. of - Columbia",1999,2,4,52,60
"Missouri, U. of - Columbia",2000,1,4,53,60
"Missouri, U. of - Columbia",2001,1,4,56,58
"Missouri, U. of - Columbia",2002,1,3,63,65
"Missouri, U. of - Columbia",2003,1,3,72,87
"Missouri, U. of - Columbia",2004,0,2,90,108
"Missouri, U. of - Columbia",2005,1,2,99,100
"Missouri, U. of - Columbia",2006,0,1,130,208
"Missouri, U. of - Columbia",2007,3,4,75,79
"Missouri, U. of - Columbia",2008,1,4,76,80
"Missouri, U. of - Columbia",2009,2,6,64,70
"Missouri, U. of - Columbia",2010,1,4,89,91
"Missouri, U. of - Columbia",2011,1,4,99,100
"Missouri, U. of - Columbia",2012,0,2,142,171
"Missouri, U. of - Columbia",2013,0,1,188,269
"Missouri, U. of - Columbia",2014,2,2,137,137
"Missouri, U. of - Columbia",2015,0,2,136,171
"Missouri, U. of - Columbia",2016,1,3,125,137
"Missouri, U. of - Columbia",2017,3,4,109,109
"Missouri, U. of - Columbia",2018,1,5,98,101
"Missouri, U. of - Saint Louis",1990,0,0,99,211
"Missouri, U. of - Saint Louis",1991,0,0,141,335
"Missouri, U. of - Saint Louis",1992,0,0,165,259
"Missouri, U. of - Saint Louis",1993,0,0,159,287
"Missouri, U. of - Saint Louis",1994,0,0,164,324
"Missouri, U. of - Saint Louis",1995,0,0,164,405
"Missouri, U. of - Saint Louis",1996,0,0,171,506
"Missouri, U. of - Saint Louis",1997,0,0,180,646
"Missouri, U. of - Saint Louis",1998,0,0,194,508
"Missouri, U. of - Saint Louis",1999,0,0,202,391
"Missouri, U. of - Saint Louis",2000,0,0,203,336
"Missouri, U. of - Saint Louis",2001,0,0,191,655
"Missouri, U. of - Saint Louis",2002,0,0,187,550
"Missouri, U. of - Saint Louis",2003,0,0,193,257
"Missouri, U. of - Saint Louis",2004,0,0,205,314
"Missouri, U. of - Saint Louis",2005,0,0,209,287
"Missouri, U. of - Saint Louis",2006,0,0,211,557
"Missouri, U. of - Saint Louis",2007,1,1,134,201
"Missouri, U. of - Saint Louis",2008,0,1,149,210
"Missouri, U. of - Saint Louis",2009,1,2,119,160
"Missouri, U. of - Saint Louis",2010,0,1,178,261
"Missouri, U. of - Saint Louis",2011,0,1,183,199
"Missouri, U. of - Saint Louis",2012,0,0,295,532
"Missouri, U. of - Saint Louis",2013,0,0,302,420
"Missouri, U. of - Saint Louis",2014,0,0,298,640
"Missouri, U. of - Saint Louis",2015,0,0,306,542
"Missouri, U. of - Saint Louis",2016,0,0,325,623
"Missouri, U. of - Saint Louis",2017,0,0,344,583
"Missouri, U. of - Saint Louis",2018,0,0,360,396
"Monash University",1990,0,0,99,152
"Monash University",1991,0,0,141,168
"Monash University",1992,0,0,165,263
"Monash University",1993,0,0,159,395
"Monash University",1994,0,0,164,181
"Monash University",1995,0,0,164,217
"Monash University",1996,0,0,171,565
"Monash University",1997,0,0,180,632
"Monash University",1998,0,0,194,610
"Monash University",1999,0,0,202,526
"Monash University",2000,0,0,203,260
"Monash University",2001,0,0,191,338
"Monash University",2002,0,0,187,361
"Monash University",2003,0,0,193,648
"Monash University",2004,0,0,205,364
"Monash University",2005,0,0,209,531
"Monash University",2006,0,0,211,414
"Monash University",2007,0,0,224,378
"Monash University",2008,1,1,149,181
"Monash University",2009,0,1,169,201
"Monash University",2010,0,1,178,198
"Monash University",2011,0,0,302,619
"Monash University",2012,0,0,295,620
"Monash University",2013,1,1,188,218
"Monash University",2014,0,1,182,185
"Monash University",2015,0,1,190,273
"Monash University",2016,1,1,199,293
"Monash University",2017,2,3,128,139
"Monash University",2018,2,5,98,110
"Montana State University",1990,0,0,99,419
"Montana State University",1991,0,0,141,183
"Montana State University",1992,0,0,165,478
"Montana State University",1993,0,0,159,249
"Montana State University",1994,0,0,164,222
"Montana State University",1995,0,0,164,411
"Montana State University",1996,0,0,171,271
"Montana State University",1997,0,0,180,576
"Montana State University",1998,0,0,194,241
"Montana State University",1999,0,0,202,370
"Montana State University",2000,1,1,103,161
"Montana State University",2001,0,1,111,126
"Montana State University",2002,0,1,113,178
"Montana State University",2003,0,0,193,609
"Montana State University",2004,0,0,205,214
"Montana State University",2005,1,1,133,145
"Montana State University",2006,0,1,130,202
"Montana State University",2007,1,2,106,128
"Montana State University",2008,0,1,149,209
"Montana State University",2009,1,2,119,143
"Montana State University",2010,0,1,178,183
"Montana State University",2011,0,1,183,263
"Montana State University",2012,0,0,295,480
"Montana State University",2013,0,0,302,559
"Montana State University",2014,0,0,298,308
"Montana State University",2015,0,0,306,572
"Montana State University",2016,0,0,325,567
"Montana State University",2017,0,0,344,445
"Montana State University",2018,0,0,360,405
"Montana, University of",1990,0,0,99,172
"Montana, University of",1991,0,0,141,545
"Montana, University of",1992,0,0,165,617
"Montana, University of",1993,0,0,159,658
"Montana, University of",1994,0,0,164,270
"Montana, University of",1995,0,0,164,366
"Montana, University of",1996,1,1,87,151
"Montana, University of",1997,0,1,100,142
"Montana, University of",1998,0,1,108,166
"Montana, University of",1999,0,0,202,371
"Montana, University of",2000,0,0,203,235
"Montana, University of",2001,0,0,191,346
"Montana, University of",2002,0,0,187,446
"Montana, University of",2003,0,0,193,333
"Montana, University of",2004,1,1,122,158
"Montana, University of",2005,0,1,133,152
"Montana, University of",2006,0,1,130,193
"Montana, University of",2007,0,0,224,476
"Montana, University of",2008,0,0,253,499
"Montana, University of",2009,0,0,288,403
"Montana, University of",2010,0,0,299,369
"Montana, University of",2011,0,0,302,556
"Montana, University of",2012,0,0,295,630
"Montana, University of",2013,0,0,302,442
"Montana, University of",2014,0,0,298,436
"Montana, University of",2015,0,0,306,536
"Montana, University of",2016,0,0,325,429
"Montana, University of",2017,0,0,344,636
"Montana, University of",2018,0,0,360,406
"Morgan State University",1990,0,0,99,171
"Morgan State University",1991,0,0,141,254
"Morgan State University",1992,0,0,165,324
"Morgan State University",1993,1,1,81,113
"Morgan State University",1994,0,1,84,117
"Morgan State University",1995,0,1,87,119
"Morgan State University",1996,0,0,171,339
"Morgan State University",1997,0,0,180,226
"Morgan State University",1998,0,0,194,433
"Morgan State University",1999,0,0,202,576
"Morgan State University",2000,0,0,203,452
"Morgan State University",2001,0,0,191,421
"Morgan State University",2002,0,0,187,624
"Morgan State University",2003,0,0,193,603
"Morgan State University",2004,0,0,205,445
"Morgan State University",2005,0,0,209,464
"Morgan State University",2006,0,0,211,443
"Morgan State University",2007,0,0,224,468
"Morgan State University",2008,0,0,253,488
"Morgan State University",2009,0,0,288,479
"Morgan State University",2010,0,0,299,528
"Morgan State University",2011,0,0,302,421
"Morgan State University",2012,0,0,295,330
"Morgan State University",2013,0,0,302,567
"Morgan State University",2014,0,0,298,597
"Morgan State University",2015,0,0,306,558
"Morgan State University",2016,0,0,325,443
"Morgan State University",2017,0,0,344,606
"Morgan State University",2018,0,0,360,372
"Moscow State University",1990,0,0,99,517
"Moscow State University",1991,0,0,141,395
"Moscow State University",1992,0,0,165,424
"Moscow State University",1993,0,0,159,527
"Moscow State University",1994,0,0,164,443
"Moscow State University",1995,0,0,164,415
"Moscow State University",1996,0,0,171,637
"Moscow State University",1997,0,0,180,423
"Moscow State University",1998,0,0,194,319
"Moscow State University",1999,0,0,202,351
"Moscow State University",2000,0,0,203,300
"Moscow State University",2001,0,0,191,281
"Moscow State University",2002,0,0,187,316
"Moscow State University",2003,0,0,193,233
"Moscow State University",2004,0,0,205,524
"Moscow State University",2005,0,0,209,349
"Moscow State University",2006,0,0,211,226
"Moscow State University",2007,0,0,224,370
"Moscow State University",2008,0,0,253,311
"Moscow State University",2009,1,1,169,253
"Moscow State University",2010,0,1,178,223
"Moscow State University",2011,0,1,183,250
"Moscow State University",2012,0,0,295,606
"Moscow State University",2013,0,0,302,470
"Moscow State University",2014,0,0,298,497
"Moscow State University",2015,0,0,306,523
"Moscow State University",2016,0,0,325,647
"Moscow State University",2017,0,0,344,459
"Moscow State University",2018,0,0,360,575
"Muenster, University of",1990,0,0,99,645
"Muenster, University of",1991,0,0,141,389
"Muenster, University of",1992,0,0,165,607
"Muenster, University of",1993,0,0,159,354
"Muenster, University of",1994,0,0,164,406
"Muenster, University of",1995,0,0,164,292
"Muenster, University of",1996,0,0,171,284
"Muenster, University of",1997,0,0,180,604
"Muenster, University of",1998,0,0,194,315
"Muenster, University of",1999,0,0,202,495
"Muenster, University of",2000,0,0,203,629
"Muenster, University of",2001,0,0,191,454
"Muenster, University of",2002,0,0,187,408
"Muenster, University of",2003,0,0,193,354
"Muenster, University of",2004,0,0,205,455
"Muenster, University of",2005,0,0,209,216
"Muenster, University of",2006,0,0,211,281
"Muenster, University of",2007,0,0,224,559
"Muenster, University of",2008,0,0,253,256
"Muenster, University of",2009,0,0,288,428
"Muenster, University of",2010,0,0,299,549
"Muenster, University of",2011,0,0,302,531
"Muenster, University of",2012,0,0,295,384
"Muenster, University of",2013,0,0,302,502
"Muenster, University of",2014,0,0,298,343
"Muenster, University of",2015,0,0,306,396
"Muenster, University of",2016,1,1,199,214
"Muenster, University of",2017,0,1,215,217
"Muenster, University of",2018,0,1,217,238
"Munich, University of",1990,0,0,99,101
"Munich, University of",1991,0,0,141,256
"Munich, University of",1992,0,0,165,243
"Munich, University of",1993,0,0,159,353
"Munich, University of",1994,0,0,164,453
"Munich, University of",1995,0,0,164,629
"Munich, University of",1996,0,0,171,207
"Munich, University of",1997,0,0,180,321
"Munich, University of",1998,0,0,194,516
"Munich, University of",1999,0,0,202,435
"Munich, University of",2000,0,0,203,433
"Munich, University of",2001,0,0,191,248
"Munich, University of",2002,0,0,187,246
"Munich, University of",2003,1,1,115,126
"Munich, University of",2004,1,2,90,110
"Munich, University of",2005,0,2,99,119
"Munich, University of",2006,0,1,130,209
"Munich, University of",2007,1,1,134,169
"Munich, University of",2008,0,1,149,221
"Munich, University of",2009,0,1,169,181
"Munich, University of",2010,0,0,299,299
"Munich, University of",2011,0,0,302,529
"Munich, University of",2012,0,0,295,500
"Munich, University of",2013,2,2,144,148
"Munich, University of",2014,0,2,137,158
"Munich, University of",2015,0,2,136,187
"Munich, University of",2016,0,0,325,658
"Munich, University of",2017,0,0,344,624
"Munich, University of",2018,0,0,360,467
"Nanjing University",1990,0,0,99,611
"Nanjing University",1991,0,0,141,424
"Nanjing University",1992,0,0,165,649
"Nanjing University",1993,0,0,159,281
"Nanjing University",1994,0,0,164,439
"Nanjing University",1995,0,0,164,447
"Nanjing University",1996,0,0,171,503
"Nanjing University",1997,0,0,180,527
"Nanjing University",1998,0,0,194,635
"Nanjing University",1999,0,0,202,269
"Nanjing University",2000,0,0,203,369
"Nanjing University",2001,0,0,191,323
"Nanjing University",2002,0,0,187,542
"Nanjing University",2003,0,0,193,406
"Nanjing University",2004,0,0,205,473
"Nanjing University",2005,0,0,209,324
"Nanjing University",2006,0,0,211,233
"Nanjing University",2007,0,0,224,654
"Nanjing University",2008,0,0,253,342
"Nanjing University",2009,0,0,288,549
"Nanjing University",2010,0,0,299,466
"Nanjing University",2011,0,0,302,549
"Nanjing University",2012,0,0,295,610
"Nanjing University",2013,0,0,302,344
"Nanjing University",2014,0,0,298,615
"Nanjing University",2015,0,0,306,508
"Nanjing University",2016,0,0,325,486
"Nanjing University",2017,0,0,344,452
"Nanjing University",2018,1,1,217,333
"Nankai University",1990,0,0,99,476
"Nankai University",1991,0,0,141,485
"Nankai University",1992,0,0,165,360
"Nankai University",1993,0,0,159,626
"Nankai University",1994,0,0,164,213
"Nankai University",1995,0,0,164,225
"Nankai University",1996,0,0,171,428
"Nankai University",1997,0,0,180,609
"Nankai University",1998,0,0,194,497
"Nankai University",1999,0,0,202,236
"Nankai University",2000,0,0,203,228
"Nankai University",2001,0,0,191,368
"Nankai University",2002,0,0,187,559
"Nankai University",2003,0,0,193,427
"Nankai University",2004,0,0,205,318
"Nankai University",2005,0,0,209,580
"Nankai University",2006,0,0,211,436
"Nankai University",2007,0,0,224,570
"Nankai University",2008,0,0,253,611
"Nankai University",2009,0,0,288,432
"Nankai University",2010,0,0,299,395
"Nankai University",2011,0,0,302,583
"Nankai University",2012,0,0,295,381
"Nankai University",2013,0,0,302,659
"Nankai University",2014,0,0,298,659
"Nankai University",2015,1,1,190,260
"Nankai University",2016,0,1,199,256
"Nankai University",2017,0,1,215,242
"Nankai University",2018,0,0,360,613
"Nanyang Technological University",1990,0,0,99,572
"Nanyang Technological University",1991,0,0,141,619
"Nanyang Technological University",1992,0,0,165,411
"Nanyang Technological University",1993,0,0,159,296
"Nanyang Technological University",1994,0,0,164,322
"Nanyang Technological University",1995,0,0,164,316
"Nanyang Technological University",1996,0,0,171,308
"Nanyang Technological University",1997,0,0,180,559
"Nanyang Technological University",1998,0,0,194,652
"Nanyang Technological University",1999,0,0,202,430
"Nanyang Technological University",2000,0,0,203,302
"Nanyang Technological University",2001,0,0,191,632
"Nanyang Technological University",2002,0,0,187,387
"Nanyang Technological University",2003,2,2,88,105
"Nanyang Technological University",2004,0,2,90,112
"Nanyang Technological University",2005,0,2,99,106
"Nanyang Technological University",2006,0,0,211,427
"Nanyang Technological University",2007,1,1,134,176
"Nanyang Technological University",2008,2,3,91,110
"Nanyang Technological University",2009,3,6,64,65
"Nanyang Technological University",2010,5,10,45,47
"Nanyang Technological University",2011,2,10,49,49
"Nanyang Technological University",2012,4,11,41,48
"Nanyang Technological University",2013,3,9,62,62
"Nanyang Technological University",2014,1,8,62,66
"Nanyang Technological University",2015,4,8,63,70
"Nanyang Technological University",2016,3,8,64,68
"Nanyang Technological University",2017,1,8,64,68
"Nanyang Technological University",2018,7,11,49,50
"Nanzan University - Japan",1990,0,0,99,192
"Nanzan University - Japan",1991,1,1,65,140
"Nanzan University - Japan",1992,0,1,88,95
"Nanzan University - Japan",1993,0,1,81,86
"Nanzan University - Japan",1994,0,0,164,299
"Nanzan University - Japan",1995,1,1,87,113
"Nanzan University - Japan",1996,0,1,87,154
"Nanzan University - Japan",1997,0,1,100,135
"Nanzan University - Japan",1998,0,0,194,655
"Nanzan University - Japan",1999,0,0,202,261
"Nanzan University - Japan",2000,0,0,203,266
"Nanzan University - Japan",2001,0,0,191,375
"Nanzan University - Japan",2002,0,0,187,399
"Nanzan University - Japan",2003,0,0,193,457
"Nanzan University - Japan",2004,0,0,205,620
"Nanzan University - Japan",2005,0,0,209,358
"Nanzan University - Japan",2006,0,0,211,474
"Nanzan University - Japan",2007,0,0,224,427
"Nanzan University - Japan",2008,0,0,253,461
"Nanzan University - Japan",2009,0,0,288,656
"Nanzan University - Japan",2010,0,0,299,393
"Nanzan University - Japan",2011,0,0,302,632
"Nanzan University - Japan",2012,0,0,295,598
"Nanzan University - Japan",2013,0,0,302,639
"Nanzan University - Japan",2014,0,0,298,645
"Nanzan University - Japan",2015,0,0,306,603
"Nanzan University - Japan",2016,0,0,325,528
"Nanzan University - Japan",2017,0,0,344,461
"Nanzan University - Japan",2018,0,0,360,374
"Naples Federico II, University of",1990,0,0,99,569
"Naples Federico II, University of",1991,0,0,141,487
"Naples Federico II, University of",1992,0,0,165,237
"Naples Federico II, University of",1993,0,0,159,324
"Naples Federico II, University of",1994,0,0,164,593
"Naples Federico II, University of",1995,0,0,164,259
"Naples Federico II, University of",1996,0,0,171,376
"Naples Federico II, University of",1997,0,0,180,507
"Naples Federico II, University of",1998,0,0,194,394
"Naples Federico II, University of",1999,0,0,202,443
"Naples Federico II, University of",2000,0,0,203,524
"Naples Federico II, University of",2001,0,0,191,476
"Naples Federico II, University of",2002,0,0,187,493
"Naples Federico II, University of",2003,0,0,193,561
"Naples Federico II, University of",2004,0,0,205,598
"Naples Federico II, University of",2005,1,1,133,183
"Naples Federico II, University of",2006,0,1,130,154
"Naples Federico II, University of",2007,0,1,134,223
"Naples Federico II, University of",2008,1,1,149,190
"Naples Federico II, University of",2009,0,1,169,245
